date,DailySentimentMean,DailySentimentMedian,PositiveRatio,NegativeRatio,NewsCount,SentimentZScore
2025-10-15,0.18716,0.2023,0.6,0.2,5,0.3548564279319398
2025-10-16,0.19272222222222224,0.2023,0.5555555555555556,0.2222222222222222,9,0.3883793265638899
2025-10-17,0.47334,0.6705,0.6,0.0,5,2.0796316611405508
2025-10-18,0.128,0.128,1.0,0.0,2,-0.0016943540815532333
2025-10-19,0.34355,0.5199,0.625,0.25,8,1.2974016747049315
2025-10-20,0.27375,0.318,0.75,0.25,4,0.8767247885564895
2025-10-21,0.19779999999999998,0.0,0.46153846153846156,0.15384615384615385,13,0.4189825320668884
2025-10-22,-0.042499999999999996,0.0,0.125,0.125,8,-1.0292790115071881
2025-10-23,0.05,0.0,0.2,0.0,5,-0.47179173401820734
2025-10-24,0.04198571428571428,0.0,0.42857142857142855,0.2857142857142857,7,-0.5200929483303801
2025-10-25,0.0903,0.0,0.25,0.0,4,-0.2289080877176027
2025-10-26,0.2987,0.3818,0.8571428571428571,0.0,7,1.0270956812413554
2025-10-27,0.26276363636363637,0.34,0.6363636363636364,0.09090909090909091,11,0.8105111890630808
2025-10-28,0.1983,0.05135,0.5,0.0,8,0.4219959768100722
2025-10-29,0.003437500000000003,0.0,0.25,0.25,8,-0.7524187757271875
2025-10-30,-0.17075,-0.14055,0.0,0.75,4,-1.8022275881338023
2025-10-31,0.11195714285714285,0.0,0.2857142857142857,0.0,7,-0.0983828811271325
